ID_Local,Rubro,Superficie_m2,Metros_Vidriera,Inversion_CAPEX_USD,Alquiler_Mensual_USD,Transito_Peatonal_Pico,Puntos_Interes_Proximos,Distancia_Ancla_Metros,Ubicacion_Esquina,Nivel_Socioeconomico,Densidad_Competencia,Venta_Online_Pct,Ticket_Promedio_USD,Margen_EBITDA_Pct,Ventas_Anuales_Totales_USD
1860,Óptica,66,16.8,69728,5038,600,5,29,0,ABC1,11,0.19,355,0.38,539597
1861,Óptica,58,11.3,52136,3371,399,6,16,0,C3,6,0.2,240,0.31,352707
1862,Óptica,84,18.8,73085,3793,383,3,77,0,C2,12,0.21,276,0.34,383956
1863,Óptica,62,24.9,50737,3655,465,8,10,1,ABC1,5,0.11,347,0.38,830514
1864,Óptica,75,11.5,84616,5019,508,5,1000,0,C2,12,0.23,203,0.32,224078
1865,Óptica,50,8.8,79722,3733,608,8,548,0,C2,6,0.14,261,0.32,396130
1866,Óptica,75,15.3,81967,3780,375,2,212,0,C3,11,0.18,217,0.32,262488
1867,Óptica,80,17.2,71213,2523,595,5,393,0,D,8,0.24,232,0.37,479258
1868,Óptica,75,14.6,76806,2787,378,6,464,0,C3,7,0.16,208,0.36,413431
1869,Óptica,71,11.9,54278,3926,490,5,132,0,C2,5,0.13,232,0.28,484653
1870,Óptica,57,18.0,41385,3716,491,5,8,1,C3,10,0.13,224,0.33,478678
1871,Óptica,61,21.1,59683,4122,440,6,836,1,D,11,0.19,151,0.36,238480
1872,Óptica,55,10.2,47337,5324,494,5,39,0,ABC1,12,0.13,224,0.29,390084
1873,Óptica,45,8.6,42827,2666,512,6,0,0,C3,16,0.11,227,0.36,354845
1874,Óptica,45,8.5,64608,3885,593,3,137,0,D,4,0.19,151,0.28,418933
1875,Óptica,72,18.3,55281,6148,458,4,78,0,ABC1,10,0.14,242,0.35,369554
1876,Óptica,72,13.4,79473,4277,432,6,119,0,C2,8,0.18,311,0.29,554055
1877,Óptica,78,13.5,47738,3732,611,7,95,0,C3,9,0.21,244,0.32,591522
1878,Óptica,83,15.2,46246,5422,631,6,136,0,C2,8,0.15,332,0.29,562607
1879,Óptica,80,25.0,67408,3510,461,8,360,1,C3,10,0.15,233,0.3,416070
1880,Óptica,71,18.5,58727,4325,630,8,49,0,ABC1,15,0.23,197,0.29,757616
1881,Óptica,84,17.7,47175,3578,624,7,345,0,D,5,0.12,145,0.34,269624
1882,Óptica,63,14.4,83349,3921,530,5,281,0,C3,8,0.13,281,0.34,321914
1883,Óptica,73,11.3,59573,3282,569,5,416,0,D,10,0.21,243,0.29,412427
1884,Óptica,81,19.7,50385,4952,357,7,285,0,C3,7,0.15,235,0.28,512207
1885,Óptica,74,25.0,67922,4797,623,5,362,1,C3,9,0.12,196,0.37,307644
1886,Óptica,67,21.8,75544,3709,654,5,261,1,C2,10,0.2,270,0.37,534352
1887,Óptica,52,11.0,79720,3978,634,5,1,0,C3,6,0.15,253,0.33,344522
1888,Óptica,61,13.9,73157,5133,645,4,83,0,C3,8,0.23,248,0.33,350670
1889,Óptica,56,12.6,58461,3860,356,3,234,0,C3,10,0.12,281,0.29,215757
1890,Óptica,61,10.1,44239,4382,592,5,77,0,D,15,0.15,202,0.35,267487
1891,Óptica,79,24.9,78911,4016,507,4,104,1,C3,7,0.23,230,0.3,408170
1892,Óptica,71,15.8,45716,4795,614,4,75,0,C2,10,0.21,301,0.3,566188
1893,Óptica,75,25.0,44093,5278,540,6,148,1,C2,6,0.15,247,0.28,291269
1894,Óptica,84,18.9,84314,4008,411,3,404,1,C3,12,0.21,263,0.37,235721
1895,Óptica,57,8.3,57705,2865,619,5,155,0,D,18,0.1,122,0.34,433431
1896,Óptica,64,13.9,73109,5322,388,7,628,0,ABC1,7,0.12,317,0.3,270218
1897,Óptica,48,9.2,63676,3517,477,6,147,0,D,10,0.11,268,0.3,347606
1898,Óptica,72,23.8,77253,3499,625,5,150,1,C3,12,0.25,291,0.32,295775
1899,Óptica,73,12.9,54289,2380,646,7,66,0,D,12,0.23,246,0.35,411802
1900,Óptica,45,10.1,71993,4272,416,4,232,1,D,8,0.1,132,0.33,235037
1901,Óptica,48,8.5,48804,2934,424,4,575,0,D,5,0.12,257,0.28,322529
1902,Óptica,76,25.0,82698,6346,720,6,439,1,ABC1,12,0.18,305,0.3,849550
1903,Óptica,60,13.1,50943,2695,542,3,19,0,D,13,0.19,198,0.29,464628
1904,Óptica,69,12.5,50877,3251,429,6,164,0,C3,12,0.16,169,0.31,369555
1905,Óptica,65,12.7,63532,3983,645,7,74,0,D,8,0.2,231,0.32,463045
1906,Óptica,51,7.4,52435,3629,501,5,35,0,D,3,0.16,223,0.31,469590
1907,Óptica,53,12.0,84809,3944,593,8,4,0,C2,9,0.12,229,0.32,709786
1908,Óptica,61,9.7,49969,4015,579,6,48,0,C3,10,0.22,277,0.29,374601
1909,Óptica,70,13.4,69743,3912,473,6,121,0,C2,6,0.18,292,0.32,516068
1910,Óptica,46,9.3,84713,3932,513,6,0,0,C3,8,0.22,196,0.36,606800
1911,Óptica,76,18.6,76632,4070,435,6,83,0,C2,9,0.1,315,0.31,530661
1912,Óptica,82,10.7,82078,4031,525,4,116,0,D,5,0.2,153,0.34,338534
1913,Óptica,84,25.0,70006,2977,713,6,189,1,C3,5,0.17,166,0.34,438758
1914,Óptica,51,18.8,62937,2885,422,6,49,1,C3,12,0.23,231,0.35,394939
1915,Óptica,61,13.4,83681,4635,547,6,93,0,C3,7,0.24,244,0.33,564194
1916,Óptica,52,11.0,78689,3099,519,6,535,0,C2,5,0.15,306,0.34,482221
1917,Óptica,53,12.8,73486,4227,656,4,203,1,C2,6,0.22,204,0.31,686589
1918,Óptica,77,23.8,69340,3525,493,3,125,1,C2,17,0.21,297,0.29,376755
1919,Óptica,60,10.0,42645,2279,538,4,493,0,D,6,0.24,195,0.33,291752
1920,Óptica,68,14.3,56187,3371,644,7,107,0,C3,10,0.24,258,0.33,388053
1921,Óptica,80,16.2,46409,3449,509,7,284,0,C2,8,0.14,237,0.31,425982
1922,Óptica,79,22.1,70138,3776,505,3,188,1,D,11,0.18,224,0.34,371416
1923,Óptica,56,12.2,53508,3394,671,5,286,1,D,17,0.15,238,0.38,411035
1924,Óptica,68,18.9,55570,4548,688,5,57,1,ABC1,4,0.19,253,0.29,417675
1925,Óptica,66,24.1,77820,3584,486,5,73,1,C2,5,0.14,280,0.35,318543
1926,Óptica,56,11.1,84992,4987,551,4,96,0,ABC1,7,0.18,237,0.38,429775
1927,Óptica,75,23.6,79478,2736,613,6,155,1,D,6,0.13,156,0.34,570122
1928,Óptica,57,13.4,66618,3814,413,5,743,1,D,5,0.16,258,0.29,346919
1929,Óptica,50,11.9,76616,4839,644,6,91,0,C2,6,0.23,216,0.28,599605
1930,Óptica,49,10.4,44573,2461,388,7,248,0,D,8,0.19,245,0.29,300263
1931,Óptica,58,11.4,59445,4122,460,3,303,0,C3,7,0.22,207,0.3,365827
1932,Óptica,74,12.8,49369,5022,451,4,383,0,C3,6,0.16,193,0.31,265494
1933,Óptica,49,17.1,56030,5889,466,5,83,1,ABC1,7,0.18,320,0.36,687244
1934,Óptica,57,14.0,56267,3746,635,7,281,1,D,13,0.2,249,0.3,435894
1935,Óptica,81,22.0,77624,3781,703,3,497,1,C3,15,0.11,180,0.36,534480
1936,Óptica,60,11.2,46579,3279,579,5,301,0,C3,7,0.24,173,0.34,438027
1937,Óptica,74,15.9,56214,3637,523,3,6,0,C3,14,0.11,223,0.37,282242
1938,Óptica,46,18.6,44661,3621,676,5,34,1,C3,10,0.18,182,0.35,355343
1939,Óptica,68,15.9,52758,2966,531,6,130,0,C3,11,0.18,183,0.31,308000
1940,Óptica,63,15.9,76071,4327,392,4,36,1,C3,2,0.22,206,0.29,516732
1941,Óptica,81,24.2,43578,3952,465,5,890,1,C2,10,0.14,310,0.28,485866
1942,Óptica,64,14.4,66207,3249,601,6,105,0,D,9,0.2,192,0.35,510963
1943,Óptica,58,14.0,49573,2646,522,3,8,0,C3,4,0.21,227,0.29,373701
1944,Óptica,59,18.0,52485,3302,680,4,164,1,C3,6,0.24,234,0.31,336911
1945,Óptica,52,10.2,49273,5903,467,4,135,0,C2,11,0.21,293,0.35,523362
1946,Óptica,53,7.2,44853,2820,543,7,30,0,D,6,0.17,250,0.3,514862
1947,Óptica,51,7.1,80757,3446,392,6,123,0,D,5,0.19,158,0.34,481824
1948,Óptica,82,21.5,74923,3630,507,6,99,1,D,8,0.11,217,0.33,514502
1949,Óptica,53,15.1,47962,6037,414,7,342,0,ABC1,5,0.19,332,0.34,410976
1950,Óptica,67,15.0,46488,3781,548,3,143,0,C3,17,0.12,177,0.33,255041
1951,Óptica,78,20.4,80895,6399,731,5,29,1,ABC1,4,0.14,185,0.37,672996
1952,Óptica,54,10.6,68312,3809,416,5,13,0,D,12,0.18,145,0.36,350860
1953,Óptica,50,9.0,70420,3170,629,7,505,0,D,6,0.11,159,0.37,319706
1954,Óptica,83,22.2,47576,2734,502,8,213,1,C3,8,0.21,172,0.38,369547
1955,Óptica,77,13.6,41317,3867,644,4,200,0,C3,9,0.14,293,0.3,472439
1956,Óptica,52,11.1,66998,4860,531,5,152,0,C3,10,0.19,190,0.34,461522
1957,Óptica,65,15.5,76831,4092,610,4,119,0,C3,14,0.13,220,0.33,438282
1958,Óptica,74,20.9,59996,2479,499,2,165,1,D,19,0.22,166,0.31,216056
1959,Óptica,58,11.5,54324,5094,636,7,213,0,ABC1,3,0.15,245,0.31,385246
1960,Óptica,75,25.0,62674,3034,662,8,429,1,C3,9,0.13,211,0.29,485592
1961,Óptica,50,12.4,57121,5826,572,5,162,0,C2,13,0.2,271,0.31,457571
1962,Óptica,82,15.5,56040,3360,521,5,120,0,C3,9,0.22,213,0.29,516570
1963,Óptica,73,22.6,46162,2784,424,6,102,1,C3,12,0.15,272,0.35,533735
1964,Óptica,80,11.2,60915,3651,494,5,78,0,D,12,0.1,152,0.33,285754
1965,Óptica,67,12.8,67377,3967,543,4,44,0,C3,7,0.14,145,0.32,579780
1966,Óptica,84,25.0,44199,4779,597,7,65,1,C3,9,0.15,192,0.33,353962
1967,Óptica,82,14.8,63407,3968,478,6,32,0,C3,13,0.16,231,0.36,560386
1968,Óptica,71,15.9,82332,3675,466,5,16,0,ABC1,3,0.13,284,0.31,622320
1969,Óptica,73,17.4,52398,3391,612,6,321,0,C2,17,0.21,292,0.34,362784
1970,Óptica,80,10.8,59080,2592,632,4,33,0,D,13,0.22,180,0.32,274653
1971,Óptica,53,13.0,49151,4618,481,5,43,0,C3,9,0.22,272,0.3,260102
1972,Óptica,48,15.8,84465,3907,445,8,51,1,C2,12,0.19,314,0.33,359170
1973,Óptica,76,15.9,66380,3602,356,3,79,0,C2,2,0.16,243,0.28,374622
1974,Óptica,80,17.8,62723,2917,559,8,175,0,C3,10,0.18,189,0.36,413582
1975,Óptica,64,11.9,70388,3520,619,2,11,0,C2,12,0.21,296,0.3,310070
1976,Óptica,77,13.2,40230,3417,424,9,143,0,C2,7,0.17,321,0.32,515361
1977,Óptica,62,12.8,74588,4843,440,7,21,0,C3,10,0.11,178,0.31,468847
1978,Óptica,51,9.1,54158,4023,412,6,162,0,C3,10,0.21,270,0.35,449210
1979,Óptica,49,9.0,64388,5465,637,5,14,0,C2,10,0.16,209,0.37,367303
1980,Óptica,78,14.5,40836,4398,466,7,1,0,C2,2,0.24,299,0.34,362230
1981,Óptica,58,18.7,72017,4882,631,5,169,1,ABC1,8,0.2,327,0.3,707553
1982,Óptica,73,25.0,48821,4886,602,6,131,1,C2,2,0.18,266,0.32,365674
1983,Óptica,52,10.2,50281,4237,393,5,500,0,C3,11,0.25,223,0.37,411935
1984,Óptica,53,11.2,67206,2769,626,7,259,0,C3,7,0.15,202,0.29,529368
1985,Óptica,65,10.8,51895,2948,495,5,126,0,D,10,0.18,196,0.35,431677
1986,Óptica,65,14.4,63355,4933,499,4,63,1,C2,17,0.21,174,0.28,352346
1987,Óptica,83,17.0,71299,5078,375,5,37,0,C2,3,0.11,175,0.33,509642
1988,Óptica,49,15.5,49667,2987,413,7,356,1,C3,8,0.13,157,0.3,511080
1989,Óptica,70,14.1,64387,5379,612,9,65,0,C2,13,0.24,199,0.3,661646
1990,Óptica,50,11.6,54508,3928,441,4,568,0,C3,14,0.23,250,0.35,283622
1991,Óptica,67,19.9,67766,2985,601,5,29,1,C3,3,0.23,266,0.33,578962
1992,Óptica,57,12.8,77882,4456,554,6,171,1,C3,10,0.16,265,0.36,488724
1993,Óptica,59,9.8,72977,3774,554,5,337,0,C3,8,0.19,163,0.29,380446
1994,Óptica,68,22.9,49226,3015,641,7,67,1,D,3,0.21,262,0.33,295249
1995,Óptica,64,12.8,65138,5599,514,6,196,0,C2,16,0.24,201,0.3,514053
1996,Óptica,62,8.8,53570,3732,470,5,100,0,D,10,0.12,151,0.35,408038
1997,Óptica,74,20.3,70726,5680,669,7,178,1,C2,10,0.21,285,0.37,676114
1998,Óptica,80,12.8,76828,4080,624,9,271,0,C2,6,0.24,240,0.29,456934
1999,Óptica,61,14.0,46030,4578,559,3,67,0,C3,11,0.13,256,0.29,242417
2000,Óptica,75,13.6,56746,4097,372,4,388,0,D,16,0.17,246,0.31,167612
2001,Óptica,61,25.0,56782,2703,668,5,921,1,C3,14,0.22,225,0.32,209006
2002,Óptica,75,18.0,49113,5991,438,4,14,0,ABC1,12,0.18,243,0.32,439059
2003,Óptica,59,14.1,62107,3844,359,3,341,0,C3,7,0.14,149,0.36,176514
2004,Óptica,49,15.8,79480,4807,482,9,141,1,ABC1,16,0.1,368,0.3,732987
2005,Óptica,75,19.1,53333,3528,536,7,245,1,C3,11,0.14,165,0.31,540706
2006,Óptica,51,17.5,63793,3893,385,5,90,1,ABC1,11,0.22,336,0.32,385341
2007,Óptica,65,24.4,69670,3381,545,5,146,1,ABC1,13,0.17,334,0.38,331265
2008,Óptica,51,12.5,69558,3381,598,3,318,0,C2,10,0.14,214,0.31,367446
2009,Óptica,46,11.2,66722,5396,401,5,663,0,ABC1,7,0.21,338,0.32,449349
2010,Óptica,69,16.1,66688,3482,394,7,693,0,C3,9,0.22,306,0.28,309043
2011,Óptica,77,15.7,55479,4352,397,9,70,0,D,9,0.19,225,0.32,490034
2012,Óptica,81,16.0,74849,5774,364,6,4,0,C2,4,0.2,255,0.28,253174
2013,Óptica,58,13.8,45032,3332,656,6,108,1,D,7,0.15,208,0.3,435436
2014,Óptica,48,9.2,42263,3483,529,4,310,0,D,15,0.23,174,0.31,228620
2015,Óptica,56,9.7,80018,2546,416,5,19,0,C3,8,0.21,186,0.34,521390
2016,Óptica,78,17.1,78903,5203,529,3,73,0,C3,12,0.24,192,0.31,392350
2017,Óptica,51,11.4,42727,5066,445,7,32,0,C3,14,0.15,199,0.37,593996
2018,Óptica,62,10.5,45858,5084,405,4,114,0,ABC1,5,0.18,270,0.29,427805
2019,Óptica,75,25.0,45085,3310,457,5,262,1,C2,7,0.2,270,0.3,541207
2020,Óptica,63,11.0,42331,2637,494,7,275,0,D,15,0.16,189,0.31,463274
2021,Óptica,48,10.2,56421,3641,564,3,223,0,C3,3,0.19,301,0.29,491842
2022,Óptica,65,14.8,41944,3923,634,7,12,1,D,10,0.22,229,0.36,580506
2023,Óptica,65,10.0,48864,2243,413,4,131,0,D,4,0.18,192,0.33,229645
2024,Óptica,61,14.5,54634,2676,476,5,39,0,C3,10,0.24,216,0.36,585871
2025,Óptica,54,17.9,58812,3705,516,2,119,1,ABC1,11,0.11,375,0.31,524900
2026,Óptica,61,17.2,63511,6431,512,7,570,0,ABC1,14,0.19,242,0.29,313434
2027,Óptica,73,12.1,77862,4442,361,4,320,0,C3,10,0.16,150,0.29,306968
2028,Óptica,48,10.1,43375,6639,514,7,139,0,ABC1,6,0.23,255,0.35,393372
2029,Óptica,65,12.2,71006,5008,352,8,17,0,C2,9,0.17,193,0.36,534287
2030,Óptica,83,18.0,60878,5034,420,6,496,0,C2,10,0.12,225,0.32,496062
2031,Óptica,54,10.0,51833,3768,591,4,206,0,C3,14,0.25,253,0.36,337193
2032,Óptica,53,9.9,54580,5518,617,4,208,0,ABC1,8,0.21,324,0.35,633498
2033,Óptica,66,12.7,83577,2352,442,5,261,0,D,7,0.21,273,0.35,304599
2034,Óptica,69,9.5,64424,4301,366,6,123,0,D,18,0.23,236,0.37,453510
2035,Óptica,80,16.3,66097,3595,578,2,73,0,C3,13,0.22,185,0.3,512724
2036,Óptica,75,16.8,49204,4227,442,4,3,0,C3,15,0.2,175,0.31,379977
2037,Óptica,78,21.6,41947,2955,402,6,218,1,C3,7,0.18,158,0.38,458377
2038,Óptica,56,11.7,48252,3657,471,4,94,0,C3,12,0.11,192,0.37,497761
2039,Óptica,49,10.9,52681,2619,478,3,1000,0,C3,2,0.25,294,0.33,297687
2040,Óptica,60,13.0,82693,3441,529,7,234,0,D,7,0.19,195,0.3,523249
2041,Óptica,80,24.7,44789,2511,453,3,55,1,C3,11,0.2,228,0.37,360381
2042,Óptica,84,20.0,76781,5069,639,7,63,0,C2,9,0.11,253,0.33,520616
2043,Óptica,61,17.2,43060,2504,405,4,569,1,D,9,0.21,201,0.34,368374
2044,Óptica,70,16.2,51916,4284,515,6,24,0,C3,17,0.23,160,0.32,581999
2045,Óptica,73,14.3,72541,3876,497,5,494,0,C3,15,0.22,177,0.32,309308
2046,Óptica,81,23.4,80015,4071,589,8,92,1,D,8,0.12,205,0.34,429868
2047,Óptica,60,16.7,43088,5122,437,3,3,1,C2,10,0.23,214,0.37,462542
2048,Óptica,62,17.5,57423,3122,506,4,598,1,D,7,0.11,235,0.35,212794
2049,Óptica,74,11.6,61767,3588,559,5,594,0,C2,11,0.18,316,0.29,243203
2050,Óptica,74,25.0,77239,3524,406,7,154,1,C3,7,0.13,161,0.32,337127
2051,Óptica,66,14.9,84549,5823,389,5,808,0,C2,9,0.14,321,0.36,225908
2052,Óptica,79,12.6,55166,2350,571,7,5,0,D,14,0.22,185,0.28,243726
2053,Óptica,50,14.2,53650,4695,554,9,223,1,C3,8,0.17,166,0.38,418998
2054,Óptica,50,10.7,62299,4669,469,4,863,0,C2,8,0.24,203,0.33,261906
2055,Óptica,71,13.9,47338,3780,645,6,2,0,C3,8,0.1,246,0.36,370498
2056,Óptica,46,14.7,83741,2498,603,5,105,1,D,7,0.13,192,0.35,530141
2057,Óptica,54,9.2,51134,3017,419,5,327,0,D,9,0.14,180,0.31,398744
2058,Óptica,61,9.8,80120,4754,424,6,50,0,C3,13,0.11,289,0.37,347393
2059,Óptica,76,11.1,58635,2675,483,6,98,0,D,10,0.21,164,0.36,304953
2060,Óptica,56,12.3,72455,3482,612,2,205,0,C3,7,0.14,152,0.37,357082
2061,Óptica,64,15.7,43740,3197,403,4,18,0,C2,7,0.23,211,0.31,506873
2062,Óptica,64,19.9,61932,3007,425,7,15,1,C3,3,0.17,174,0.31,380414
2063,Óptica,67,25.0,73043,2693,441,6,41,1,C3,8,0.19,149,0.3,525990
2064,Óptica,53,8.2,42339,5017,384,6,6,0,C3,9,0.2,229,0.31,283058
2065,Óptica,48,10.0,81681,2947,644,7,108,0,C3,7,0.11,276,0.3,497172
2066,Óptica,67,14.0,64658,3809,433,7,24,0,D,6,0.11,218,0.37,232946
2067,Óptica,82,25.0,50073,3925,632,7,72,1,C3,8,0.14,205,0.3,304354
2068,Óptica,51,9.6,44155,3336,491,5,78,0,C3,12,0.19,207,0.34,312042
2069,Óptica,49,12.5,67597,4538,470,8,231,0,ABC1,7,0.21,243,0.3,407366
2070,Óptica,63,14.8,66090,2723,430,4,38,1,D,6,0.19,272,0.36,365181
2071,Óptica,53,9.4,80493,2909,462,2,91,0,C3,7,0.18,280,0.38,417095
2072,Óptica,69,14.1,71288,3341,487,4,42,0,C2,14,0.22,255,0.33,564636
2073,Óptica,47,12.4,54683,5910,452,6,208,0,ABC1,5,0.11,345,0.35,333711
2074,Óptica,67,14.9,75137,4295,442,5,328,0,D,11,0.25,261,0.36,398659
2075,Óptica,83,13.1,52355,3472,393,6,262,0,C3,4,0.14,161,0.3,300645
2076,Óptica,81,17.5,43182,5869,515,6,359,0,ABC1,7,0.17,284,0.35,666939
2077,Óptica,45,9.9,70937,2823,599,6,352,0,C3,8,0.19,197,0.33,267868
2078,Óptica,68,25.0,57504,3766,628,4,674,1,C2,5,0.21,262,0.37,468170
2079,Óptica,78,14.2,61776,3538,484,5,135,0,ABC1,8,0.15,280,0.32,548966
2080,Óptica,81,25.0,45969,3410,580,6,466,1,C2,7,0.17,203,0.33,333856
2081,Óptica,52,8.9,80748,3244,465,3,249,0,C2,4,0.13,159,0.37,322076
2082,Óptica,81,25.0,51693,3919,697,6,80,1,ABC1,12,0.12,279,0.32,823197
2083,Óptica,48,8.4,44616,3500,374,8,175,0,C3,15,0.11,226,0.29,489738
2084,Óptica,48,8.8,47484,3476,499,9,364,0,C3,9,0.24,242,0.31,480554
2085,Óptica,69,10.4,43048,4231,457,3,38,0,C3,8,0.16,201,0.34,256629
2086,Óptica,64,22.8,48462,3207,701,6,37,1,C2,10,0.21,169,0.3,649782
2087,Óptica,57,9.2,67959,4124,597,3,302,0,C3,10,0.11,292,0.33,324244
2088,Óptica,53,11.7,50152,2856,639,4,174,0,C3,14,0.23,274,0.38,285100
2089,Óptica,47,8.4,47032,3547,370,3,47,0,C3,13,0.22,220,0.38,272708
2090,Óptica,55,12.4,56930,3658,401,4,108,0,C2,9,0.2,290,0.3,343093
2091,Óptica,84,25.0,79986,5033,464,4,181,1,C3,7,0.18,182,0.31,456707
2092,Óptica,57,10.4,56340,3681,385,6,117,0,C3,5,0.11,287,0.3,278842
2093,Óptica,84,24.3,43712,3373,554,5,162,0,ABC1,2,0.18,348,0.3,374627
2094,Óptica,55,12.8,51008,3905,579,6,395,1,D,9,0.21,170,0.34,298162
2095,Óptica,72,12.6,76120,3662,461,6,138,0,C3,5,0.19,271,0.31,246128
2096,Óptica,54,11.5,73553,4255,581,5,102,0,D,9,0.23,176,0.29,570854
2097,Óptica,65,15.9,61663,2871,557,5,203,0,C3,7,0.13,226,0.36,539247
2098,Óptica,48,13.4,71625,2581,678,5,269,1,C3,14,0.24,240,0.28,298950
2099,Óptica,57,13.1,69237,4146,447,4,115,0,C2,17,0.14,244,0.29,557802
2100,Óptica,76,13.1,70898,3444,589,8,28,0,ABC1,11,0.13,389,0.32,509640
2101,Cosmética,95,23.2,54849,4031,659,6,190,0,C3,10,0.44,47,0.34,407696
2102,Cosmética,63,17.4,77728,3847,628,4,61,1,C3,12,0.42,72,0.36,316746
2103,Cosmética,82,25.0,46523,4644,649,4,137,1,ABC1,11,0.38,94,0.4,497513
2104,Cosmética,97,25.0,72562,4376,610,5,51,0,C3,8,0.42,50,0.41,473137
2105,Cosmética,65,13.9,72911,5302,532,6,668,0,C2,16,0.49,83,0.31,324606
2106,Cosmética,82,25.0,67042,5909,592,3,459,1,C3,8,0.45,35,0.41,398878
2107,Cosmética,58,11.8,52284,4343,525,5,407,0,ABC1,18,0.46,88,0.39,231816
2108,Cosmética,82,21.0,42484,5519,760,7,121,0,C3,11,0.51,39,0.4,398897
2109,Cosmética,74,20.3,38503,3666,769,7,168,0,C3,7,0.51,57,0.38,431592
2110,Cosmética,80,22.0,65032,6271,780,4,66,0,C3,4,0.31,75,0.35,369395
2111,Cosmética,83,25.0,38260,6095,696,7,371,1,C3,13,0.48,61,0.36,328931
2112,Cosmética,66,15.6,35240,3394,605,6,464,0,D,9,0.47,55,0.4,262608
2113,Cosmética,76,21.6,70272,6566,808,5,20,1,C2,2,0.33,55,0.32,449888
2114,Cosmética,78,16.8,47779,3207,518,6,140,0,D,6,0.31,58,0.31,270158
2115,Cosmética,68,13.6,39338,5829,499,5,93,0,C3,13,0.36,62,0.34,263987
2116,Cosmética,95,19.5,66082,4559,507,8,256,0,C2,14,0.39,43,0.3,295399
2117,Cosmética,87,17.8,73162,4162,620,4,473,0,D,15,0.34,32,0.31,219235
2118,Cosmética,76,16.4,52433,5611,729,5,175,0,C3,11,0.45,55,0.39,317464
2119,Cosmética,77,13.4,69839,4752,620,6,48,0,C3,15,0.43,65,0.3,401571
2120,Cosmética,90,25.0,61118,6345,504,6,198,0,ABC1,9,0.51,48,0.37,318442
2121,Cosmética,96,19.4,73170,3317,474,7,56,0,C3,3,0.51,75,0.34,283302
2122,Cosmética,61,13.3,41634,4708,702,5,267,0,D,2,0.54,69,0.4,262535
2123,Cosmética,68,16.1,76902,4258,470,6,40,0,C2,14,0.45,72,0.36,282563
2124,Cosmética,85,16.5,35890,5795,590,5,65,0,ABC1,15,0.48,64,0.39,261808
2125,Cosmética,73,24.0,66725,5550,598,9,236,1,C2,7,0.41,42,0.41,610635
2126,Cosmética,82,25.0,41124,3759,512,5,128,1,C3,10,0.4,54,0.38,298937
2127,Cosmética,70,20.7,62537,5232,475,5,57,0,ABC1,12,0.37,70,0.41,247786
2128,Cosmética,63,25.0,67577,8125,526,9,78,1,ABC1,7,0.52,83,0.32,324307
2129,Cosmética,75,15.5,42259,4103,612,7,100,0,C3,8,0.37,67,0.4,316732
2130,Cosmética,89,21.7,64484,4707,719,6,8,0,C3,7,0.31,66,0.41,440182
2131,Cosmética,63,16.2,69738,4892,511,5,148,0,C3,10,0.31,39,0.35,428132
2132,Cosmética,97,25.0,65609,5029,646,8,100,1,ABC1,7,0.47,68,0.37,584243
2133,Cosmética,72,17.6,36822,5978,697,2,153,0,ABC1,10,0.34,104,0.34,317990
2134,Cosmética,78,13.6,67785,3431,763,4,73,0,D,7,0.44,40,0.31,491829
2135,Cosmética,95,16.6,60444,4939,760,4,22,0,C2,7,0.43,72,0.41,502775
2136,Cosmética,87,23.1,58721,6890,684,7,38,1,C2,5,0.34,84,0.41,374199
2137,Cosmética,92,19.7,50463,7863,607,6,49,0,ABC1,7,0.47,100,0.34,410979
2138,Cosmética,57,13.4,61123,4151,567,5,56,0,C3,12,0.5,40,0.32,298248
2139,Cosmética,84,16.6,67854,3260,766,4,358,0,D,10,0.47,54,0.34,321257
2140,Cosmética,84,20.3,64484,4214,584,8,225,0,C3,6,0.3,65,0.36,489923
2141,Cosmética,60,11.1,57259,3215,499,3,277,0,C3,6,0.36,39,0.34,342250
2142,Cosmética,68,19.6,48663,3806,548,6,152,1,D,6,0.51,39,0.39,391683
2143,Cosmética,86,25.0,72087,5524,509,4,264,0,ABC1,12,0.33,67,0.35,363611
2144,Cosmética,96,21.2,77719,4691,546,6,214,0,D,7,0.3,64,0.38,205682
2145,Cosmética,86,15.5,50320,4147,471,6,58,0,C3,6,0.31,76,0.39,344239
2146,Cosmética,99,25.0,56073,6382,543,4,117,1,ABC1,15,0.54,79,0.35,259493
2147,Cosmética,83,25.0,53702,5057,721,5,268,1,C3,5,0.47,63,0.32,378231
2148,Cosmética,89,25.0,59695,5730,676,7,226,1,ABC1,5,0.33,77,0.35,669998
2149,Cosmética,86,17.0,64438,5748,773,5,404,0,C3,7,0.37,64,0.35,490263
2150,Cosmética,63,14.4,59356,5891,457,6,768,0,ABC1,16,0.38,100,0.33,301556
2151,Cosmética,58,13.2,57255,5217,636,7,111,0,D,16,0.42,39,0.35,238550
2152,Cosmética,75,15.1,47829,6390,660,6,294,0,ABC1,18,0.41,49,0.36,336628
2153,Cosmética,94,23.3,35835,3943,460,5,112,0,C2,4,0.54,74,0.42,320386
2154,Cosmética,92,13.5,71519,4916,740,4,49,0,D,7,0.36,47,0.33,322560
2155,Cosmética,86,15.0,40894,5125,718,5,177,0,C3,12,0.39,74,0.33,249133
2156,Cosmética,73,19.0,57136,4194,776,6,134,1,C3,4,0.52,65,0.35,457822
2157,Cosmética,76,25.0,39916,5516,561,3,456,1,C2,5,0.39,46,0.38,406066
